row_id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,name,email,phone-number,credit_card
1484,Resort Hotel,0,160,2015,August,36,31,3,7,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,0,Transient,87.75,0,0,Check-Out,10-09-15,Brittany Martinez,Brittany.M40@comcast.net,842-919-9711,************5706
1485,Resort Hotel,0,68,2015,August,36,31,3,8,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,113.55,0,3,Check-Out,11-09-15,Brent Harrell,Harrell.Brent13@protonmail.com,689-297-5349,************2414
1486,Resort Hotel,1,38,2015,September,36,1,0,2,2,1,1,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,Transient,123,0,0,Canceled,06-08-15,Jennifer Riley,JenniferRiley27@hotmail.com,326-384-4543,************2777
1487,Resort Hotel,1,47,2015,September,36,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,98,0,1,Canceled,22-07-15,Brett Boyd,Brett_B@zoho.com,769-641-0155,************1034
1488,Resort Hotel,0,48,2015,September,36,1,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,151,0,0,Check-Out,04-09-15,Brandon Jefferson,Brandon.Jefferson26@gmail.com,717-445-9909,************3195
1489,Resort Hotel,0,48,2015,September,36,1,0,3,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250,0,Transient,134.67,0,1,Check-Out,04-09-15,James Lewis,James_Lewis@comcast.net,740-600-2519,************5131
1490,Resort Hotel,0,27,2015,September,36,1,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,Transient,153,0,2,Check-Out,04-09-15,Mackenzie Joseph,Mackenzie.J35@verizon.com,221-204-9788,************3502
1491,Resort Hotel,1,71,2015,September,36,1,0,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,137.67,0,1,Canceled,06-07-15,Ann Little,AnnLittle@aol.com,372-333-6911,************2905
1492,Resort Hotel,1,85,2015,September,36,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,111,0,0,Canceled,31-07-15,Megan Lawrence,Megan.L58@zoho.com,638-817-3210,************4264
1493,Resort Hotel,1,132,2015,September,36,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,123,0,1,Canceled,08-06-15,Jesse Jackson,Jesse.Jackson69@comcast.net,433-115-8794,************1175
1494,Resort Hotel,0,50,2015,September,36,1,0,4,2,2,0,BB,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,0,Transient,119,0,0,Check-Out,05-09-15,Robert Dougherty,RDougherty@yandex.com,834-104-8011,************9450
1495,Resort Hotel,0,122,2015,September,36,1,0,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,0,Transient,155,0,2,Check-Out,05-09-15,Stephen Haas,StephenHaas58@aol.com,678-268-0788,************2787
1496,Resort Hotel,0,64,2015,September,36,1,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,Transient,109,0,2,Check-Out,05-09-15,Cheryl Harrison,Harrison.Cheryl@att.com,990-583-7133,************6373
1497,Resort Hotel,0,48,2015,September,36,1,0,4,2,0,0,FB,PRT,Direct,Direct,0,0,0,A,B,2,No Deposit,250,0,Transient,158,0,0,Check-Out,05-09-15,Frederick Owens,Owens.Frederick93@aol.com,640-858-6070,************7467
1498,Resort Hotel,0,0,2015,September,36,1,0,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,0,Transient,128,0,0,Check-Out,06-09-15,Kristen Walker,Kristen_W96@att.com,339-540-8449,************2774
1499,Resort Hotel,1,14,2015,September,36,1,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,113,0,0,Canceled,21-08-15,David Hernandez,Hernandez.David60@comcast.net,599-375-1096,************8713
1500,Resort Hotel,0,5,2015,September,36,1,0,2,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,250,0,Transient,113,0,0,Check-Out,03-09-15,Michael Glenn,MichaelGlenn@outlook.com,939-257-8890,************1420
1501,Resort Hotel,1,161,2015,September,36,1,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,93.12,0,2,Canceled,01-07-15,Autumn Hahn,Hahn.Autumn@att.com,123-240-8522,************1545
1502,Resort Hotel,0,62,2015,September,36,1,0,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,250,0,Transient,128,0,0,Check-Out,06-09-15,Holly Miller,Holly.M@verizon.com,993-790-6853,************9278
1503,Resort Hotel,1,161,2015,September,36,1,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,93.12,0,2,Canceled,01-07-15,Nicholas Day,Nicholas.D89@yahoo.com,295-177-0952,************6212
1504,Resort Hotel,0,333,2015,September,36,1,1,5,1,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,110.7,0,0,Check-Out,07-09-15,Christine Nelson,Nelson.Christine@comcast.net,264-726-0881,************7211
1505,Resort Hotel,0,27,2015,September,36,1,2,5,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,0,Contract,101.03,0,0,Check-Out,08-09-15,Charles Stevens,Charles.S23@protonmail.com,184-384-1004,************5369
1506,Resort Hotel,1,73,2015,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,120.71,0,1,Canceled,17-08-15,Marie Sanders,Sanders_Marie@yahoo.com,443-237-3126,************7070
1507,Resort Hotel,0,123,2015,September,36,1,2,5,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241,0,Transient,82.72,0,1,Check-Out,08-09-15,Angelica Castillo,Angelica.C@mail.com,305-931-7585,************2592
1508,Resort Hotel,1,27,2015,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,131,0,2,Canceled,10-08-15,Samantha Simpson,Simpson.Samantha@yahoo.com,511-328-6886,************1913
1509,Resort Hotel,1,97,2015,September,36,1,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,120.71,0,0,Canceled,06-06-15,Kyle Williams,Williams.Kyle@outlook.com,726-997-2815,************8514
1510,Resort Hotel,0,73,2015,September,36,1,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,110.71,0,0,Check-Out,08-09-15,Angel Cook,Angel.C@aol.com,769-388-5320,************5239
1511,Resort Hotel,1,97,2015,September,36,1,2,6,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,0,Transient,136,0,0,Canceled,25-07-15,Stanley Gilbert,Stanley_G59@att.com,782-676-3311,************9800
1512,Resort Hotel,0,27,2015,September,36,1,2,6,2,2,0,BB,ESP,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240,0,Transient-Party,186,0,1,Check-Out,09-09-15,Jessica Patterson,Patterson_Jessica@hotmail.com,473-521-8143,************9750
1513,Resort Hotel,0,27,2015,September,36,1,2,6,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240,0,Transient-Party,114.19,0,1,Check-Out,09-09-15,Peggy Fisher,PFisher@xfinity.com,941-110-1199,************2212
1514,Resort Hotel,1,27,2015,September,36,1,2,6,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,186,0,2,Canceled,18-08-15,Chloe Moore,Moore.Chloe16@aol.com,193-710-9284,************1871
1515,Resort Hotel,0,140,2015,September,36,1,2,8,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,0,Transient,86.95,1,0,Check-Out,11-09-15,Carolyn Perkins,CPerkins@mail.com,724-323-0497,************2288
1516,Resort Hotel,0,62,2015,September,36,1,2,10,2,0,0,BB,UKR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,113,0,2,Check-Out,13-09-15,Andrew Hensley,Andrew_H@yahoo.com,992-629-4947,************2056
1517,Resort Hotel,0,381,2015,September,36,1,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,Contract,82.88,0,0,Check-Out,15-09-15,Theodore Proctor,TheodoreProctor@yahoo.com,650-234-1604,************4514
1518,Resort Hotel,0,0,2015,September,36,2,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,E,0,No Deposit,88,0,Transient,134,0,0,Check-Out,03-09-15,Amanda Lara,AmandaLara@yahoo.com,218-290-3099,************6947
1519,Resort Hotel,1,149,2015,September,36,2,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient-Party,155,0,3,Canceled,20-04-15,Deborah Shelton,Deborah.S@protonmail.com,749-700-5436,************6527
1520,Resort Hotel,1,1,2015,September,36,2,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240,0,Transient,146,0,0,Canceled,01-09-15,Roberto Thompson,RThompson@protonmail.com,839-687-5644,************7386
1521,Resort Hotel,1,149,2015,September,36,2,0,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient-Party,155,0,3,Canceled,20-04-15,Aaron Snyder,Aaron.S@hotmail.com,873-156-4801,************5356
1522,Resort Hotel,0,4,2015,September,36,2,0,4,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,154.25,0,0,Check-Out,06-09-15,Veronica Wright,Wright_Veronica@hotmail.com,246-949-5054,************7549
1523,Resort Hotel,0,104,2015,September,36,2,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,0,Transient,71.69,0,0,Check-Out,07-09-15,Wendy Byrd,Byrd.Wendy@att.com,340-718-3463,************1496
1524,Resort Hotel,0,104,2015,September,36,2,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,0,Transient,71.69,0,0,Check-Out,07-09-15,Tonya Thomas,Tonya_T@gmail.com,815-582-7414,************6905
1525,Resort Hotel,0,68,2015,September,36,2,2,5,3,0,0,HB,PRT,Direct,Direct,0,0,0,G,G,2,No Deposit,250,0,Transient,150.71,1,0,Check-Out,09-09-15,Heather Smith,HeatherSmith30@mail.com,965-964-8886,************3079
1526,Resort Hotel,1,4,2015,September,36,2,2,5,2,0,0,BB,IRL,Groups,TA/TO,0,0,0,A,C,0,No Deposit,96,0,Transient-Party,57,0,0,Canceled,01-09-15,Amy Farmer,Farmer.Amy@verizon.com,354-138-1053,************1390
1527,Resort Hotel,1,71,2015,September,36,2,2,5,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,153,0,0,Canceled,26-06-15,Jessica Owens,Jessica.Owens@yahoo.com,833-043-6797,************2760
1528,Resort Hotel,1,149,2015,September,36,2,2,6,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,153,0,0,Canceled,10-04-15,Darren Edwards,Darren_Edwards@protonmail.com,320-053-5564,************6521
1529,Resort Hotel,0,1,2015,September,36,3,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,0,Transient,131.4,0,0,Check-Out,05-09-15,Elizabeth Lee,Elizabeth.L@gmail.com,346-784-9575,************5055
1530,Resort Hotel,0,55,2015,September,36,3,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,5,0,Transient,90.4,1,0,Check-Out,06-09-15,Aaron Williams,Williams_Aaron@zoho.com,394-586-6205,************7006
1531,Resort Hotel,0,154,2015,September,36,3,0,3,2,0,0,BB,ITA,Corporate,Direct,0,0,0,A,A,0,No Deposit,,0,Transient-Party,88.2,0,0,Check-Out,06-09-15,Jennifer Carlson,Jennifer_C@outlook.com,654-753-7212,************8325
1532,Resort Hotel,0,154,2015,September,36,3,0,3,2,0,0,BB,SMR,Corporate,Direct,0,0,0,A,A,0,No Deposit,,0,Transient-Party,88.2,0,0,Check-Out,06-09-15,Teresa King,King.Teresa@mail.com,447-526-4161,************4298
1533,Resort Hotel,0,57,2015,September,36,3,0,1,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,171,0,Transient,65.5,1,0,Check-Out,04-09-15,Christopher Rivera,CRivera49@protonmail.com,500-220-8769,************9381
1534,Resort Hotel,0,154,2015,September,36,3,0,3,2,0,0,BB,ITA,Corporate,Direct,0,0,0,A,A,0,No Deposit,,0,Transient-Party,88.2,0,0,Check-Out,06-09-15,Kelly Carpenter,Kelly.Carpenter@att.com,826-666-3848,************7374
1535,Resort Hotel,0,29,2015,September,36,3,0,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,F,2,No Deposit,250,0,Transient,211,0,2,Check-Out,06-09-15,Johnny Norman,Johnny.N@verizon.com,418-933-5026,************7610
1536,Resort Hotel,0,154,2015,September,36,3,0,3,1,0,0,BB,ITA,Corporate,Direct,0,0,0,A,A,1,No Deposit,,0,Transient-Party,80,0,0,Check-Out,06-09-15,Mary Figueroa,Figueroa.Mary@comcast.net,952-837-5972,************9194
1537,Resort Hotel,0,154,2015,September,36,3,0,3,2,0,0,BB,ITA,Corporate,Direct,0,0,0,A,A,0,No Deposit,,0,Transient-Party,88.2,0,0,Check-Out,06-09-15,Wanda Hodges,Hodges_Wanda@xfinity.com,502-071-3802,************7275
1538,Resort Hotel,0,154,2015,September,36,3,0,3,2,0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,,0,Transient,88.2,0,0,Check-Out,06-09-15,Kenneth Watson,KWatson@yahoo.com,713-520-4409,************8508
1539,Resort Hotel,0,6,2015,September,36,3,0,3,2,0,0,BB,FRA,Corporate,Direct,0,0,0,A,A,0,No Deposit,,0,Transient-Party,88.2,0,0,Check-Out,06-09-15,Joseph Martin,Joseph_Martin91@verizon.com,272-763-3433,************8076
1540,Resort Hotel,1,304,2015,September,36,3,0,3,40,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,,0,Group,0,0,0,Canceled,02-01-15,Brianna Mejia,BriannaMejia@gmail.com,579-877-3361,************5189
1541,Resort Hotel,0,29,2015,September,36,3,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,8,0,Contract,109.5,0,1,Check-Out,07-09-15,Chelsea Hudson,Hudson_Chelsea@yandex.com,749-096-1840,************2083
1542,Resort Hotel,0,29,2015,September,36,3,1,3,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,144.9,0,2,Check-Out,07-09-15,Randall Hensley,RandallHensley@hotmail.com,460-596-6255,************5945
1543,Resort Hotel,0,29,2015,September,36,3,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,8,0,Contract,79.5,0,0,Check-Out,07-09-15,Brandon Davis,Brandon_D28@protonmail.com,873-638-5468,************3823
1544,Resort Hotel,0,29,2015,September,36,3,1,3,2,1,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,8,0,Contract,124.5,1,2,Check-Out,07-09-15,Cheryl Kent,Cheryl.K@comcast.net,159-805-5580,************6776
1545,Resort Hotel,0,297,2015,September,36,3,1,3,2,0,0,BB,IRL,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient-Party,123,0,2,Check-Out,07-09-15,Melissa Lee,Melissa_L26@verizon.com,641-630-1495,************7568
1546,Resort Hotel,1,297,2015,September,36,3,1,3,2,0,0,BB,PRT,Direct,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,0,0,0,Canceled,18-11-14,Audrey Walker,AWalker21@att.com,625-835-5588,************7803
1547,Resort Hotel,0,52,2015,September,36,3,2,7,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,0,Transient-Party,113,1,2,Check-Out,12-09-15,Derek Hodges,Derek_H@mail.com,509-115-9603,************9394
1548,Resort Hotel,0,92,2015,September,36,3,2,7,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,123,1,0,Check-Out,12-09-15,Alejandra Peterson,Alejandra.Peterson@comcast.net,320-165-1539,************4814
1549,Resort Hotel,0,52,2015,September,36,3,2,7,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,,0,Transient-Party,166,0,3,Check-Out,12-09-15,Phillip Fletcher,PFletcher@yandex.com,142-883-8885,************1008
1550,Resort Hotel,0,56,2015,September,36,3,2,8,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,Contract,79.5,0,1,Check-Out,13-09-15,Johnny Donaldson,Johnny.D@verizon.com,408-749-2801,************1117
1551,Resort Hotel,0,65,2015,September,36,3,2,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Transient,79.5,0,0,Check-Out,13-09-15,Courtney Carter,Courtney.C@protonmail.com,791-658-5991,************6959
1552,Resort Hotel,0,50,2015,September,36,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,0,Contract,79.5,0,1,Check-Out,10-09-15,Samantha Conner,Conner.Samantha@yandex.com,497-363-5768,************1277
1553,Resort Hotel,0,163,2015,September,36,3,2,5,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,91.46,0,1,Check-Out,10-09-15,Natasha Smith,Natasha_Smith@att.com,616-635-9168,************3109
1554,Resort Hotel,1,48,2015,September,36,3,2,8,2,2,0,BB,PRT,Direct,Direct,0,0,0,G,I,0,No Deposit,250,0,Transient,153,0,0,No-Show,03-09-15,Ricky Jones,Ricky.Jones@hotmail.com,220-247-1772,************6887
1555,Resort Hotel,0,327,2015,September,36,3,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,0,Contract,62.48,0,1,Check-Out,17-09-15,Cynthia Smith,Cynthia_S73@yandex.com,682-767-5228,************9583
1556,Resort Hotel,0,0,2015,September,36,4,0,1,2,0,0,BB,ITA,Corporate,Corporate,0,0,0,D,F,1,No Deposit,,0,Transient,124.1,1,0,Check-Out,05-09-15,Max Davis,MaxDavis83@zoho.com,883-398-3338,************7920
1557,Resort Hotel,1,1,2015,September,36,4,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,0,Transient,117.9,0,0,Canceled,04-09-15,Alejandro Davis,ADavis@gmail.com,799-447-4301,************4217
1558,Resort Hotel,0,1,2015,September,36,4,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,F,1,No Deposit,240,0,Transient,143,1,2,Check-Out,05-09-15,Joseph Boone,Boone_Joseph@protonmail.com,172-881-0614,************4236
1559,Resort Hotel,0,0,2015,September,36,4,0,1,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,E,0,No Deposit,250,0,Transient,131,0,0,Check-Out,05-09-15,Jonathan Simmons,Jonathan.Simmons50@mail.com,431-548-0163,************1682
1560,Resort Hotel,0,14,2015,September,36,4,0,2,3,0,0,BB,IRL,Groups,TA/TO,0,0,0,A,C,0,Refundable,96,0,Transient-Party,128,1,0,Check-Out,06-09-15,Anthony Anderson,AnthonyAnderson@protonmail.com,187-519-5797,************7761
1561,Resort Hotel,0,88,2015,September,36,4,0,2,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,0,Transient,167,1,0,Check-Out,06-09-15,Thomas Liu,ThomasLiu@xfinity.com,523-015-6889,************2544
1562,Resort Hotel,1,105,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,0,Transient,153,0,0,Canceled,04-06-15,Monica Wilson,Wilson.Monica69@outlook.com,509-675-0911,************1891
1563,Resort Hotel,0,0,2015,September,36,4,0,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,,0,Transient,172,0,1,Check-Out,06-09-15,Cheryl Marshall,Marshall.Cheryl@hotmail.com,265-564-2054,************4972
1564,Resort Hotel,1,77,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,123,0,0,Canceled,29-06-15,Joseph Wilson,Joseph_W@yahoo.com,847-977-4040,************8828
1565,Resort Hotel,0,15,2015,September,36,4,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,0,Transient,146,0,1,Check-Out,06-09-15,Mr. Scott Reed DDS,Mr..DDS89@xfinity.com,399-509-1562,************8648
1566,Resort Hotel,1,29,2015,September,36,4,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,0,Contract,79.5,0,0,Canceled,06-08-15,Jeffrey Jones,Jeffrey_J37@gmail.com,293-488-1207,************2166
1567,Resort Hotel,0,28,2015,September,36,4,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,0,Contract,116.8,0,0,Check-Out,07-09-15,Becky Hall,Becky.H@att.com,920-599-1275,************5372
1568,Resort Hotel,1,23,2015,September,36,4,1,2,2,0,0,HB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,0,Transient,155,0,0,Canceled,14-08-15,Megan Lopez,Megan_L40@verizon.com,326-076-9814,************1817
1569,Resort Hotel,0,28,2015,September,36,4,1,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,8,0,Contract,79.5,1,0,Check-Out,07-09-15,Thomas Wilson,TWilson@zoho.com,257-376-5190,************3615
1570,Resort Hotel,0,3,2015,September,36,4,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,135,1,2,Check-Out,07-09-15,Jessica Abbott,JessicaAbbott@yandex.com,810-591-2765,************8430
1571,Resort Hotel,1,28,2015,September,36,4,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,142,0,Contract,116.8,0,0,Canceled,07-08-15,Gary Roth,Gary_R@yandex.com,728-842-5975,************8053
1572,Resort Hotel,0,0,2015,September,36,4,2,2,3,0,0,BB,PRT,Direct,Direct,0,0,0,A,C,2,No Deposit,,0,Transient,176,0,0,Check-Out,08-09-15,Carl Crawford,Carl_Crawford@zoho.com,741-292-9307,************5208
1573,Resort Hotel,0,4,2015,September,36,4,2,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,0,Transient,151.25,0,2,Check-Out,08-09-15,Steven Brewer,Steven_Brewer@protonmail.com,957-806-4768,************4581
1574,Resort Hotel,0,63,2015,September,36,4,2,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,168,1,1,Check-Out,09-09-15,Kari Valdez,Kari.V@gmail.com,776-516-5607,************3122
1575,Resort Hotel,0,67,2015,September,36,4,2,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,123,0,1,Check-Out,09-09-15,Samantha Clark,SClark@comcast.net,860-466-6442,************7010
1576,Resort Hotel,1,29,2015,September,36,4,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,0,Transient,151.88,0,1,Canceled,06-08-15,Jeffrey Cook,Jeffrey_C70@zoho.com,764-683-7747,************8214
1577,Resort Hotel,0,73,2015,September,36,4,2,7,2,2,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,0,Transient,153,0,0,Check-Out,13-09-15,Cynthia Henry,Cynthia_H@protonmail.com,336-149-1833,************2107
1578,Resort Hotel,0,51,2015,September,36,4,3,7,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,0,Contract,104.8,1,0,Check-Out,14-09-15,Erica Martin,Martin.Erica@zoho.com,564-869-8066,************3101
1579,Resort Hotel,0,150,2015,September,36,4,3,7,2,0,0,HB,CHE,Direct,Direct,0,0,0,G,G,0,No Deposit,250,0,Transient,183,1,0,Check-Out,14-09-15,Jeffrey Hancock,Jeffrey.H24@verizon.com,737-068-6943,************5353
1580,Resort Hotel,0,23,2015,September,36,4,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,0,Transient,120,0,2,Check-Out,10-09-15,Jonathan Powers,JPowers@protonmail.com,121-019-8711,************1234
1581,Resort Hotel,0,67,2015,September,36,4,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,0,Transient,97.5,0,0,Check-Out,11-09-15,Julian Allen,Allen.Julian@aol.com,603-409-1968,************2180
1582,Resort Hotel,1,30,2015,September,36,5,0,1,2,0,0,FB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,149,0,Transient,143.5,0,0,Canceled,28-08-15,Joshua Acosta,Joshua_Acosta24@mail.com,818-243-6579,************1392
1583,Resort Hotel,1,15,2015,September,36,5,1,1,1,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,0,Transient,163,0,0,Canceled,21-08-15,Nicole Smith,Nicole_S13@att.com,682-693-9416,************3354
1584,Resort Hotel,0,68,2015,September,36,5,2,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,0,Transient,123,0,2,Check-Out,11-09-15,Alejandro Kennedy III,Alejandro.III@att.com,924-927-3715,************1306
1585,Resort Hotel,0,47,2015,September,36,5,2,4,2,0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,0,Transient,171,0,1,Check-Out,11-09-15,Jennifer Stewart,Jennifer.S@verizon.com,881-350-5644,************6310
1586,Resort Hotel,0,47,2015,September,36,5,2,4,2,0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,,0,Transient,171,0,2,Check-Out,11-09-15,Daniel Mendez MD,DMD@protonmail.com,668-818-0283,************7075
1587,Resort Hotel,1,74,2015,September,36,5,2,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,0,Transient,143,0,0,Canceled,29-06-15,Robert Byrd,Robert.Byrd@comcast.net,799-139-5203,************6817
1588,Resort Hotel,1,333,2015,September,36,5,2,5,26,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96,0,Group,0,0,0,Canceled,02-01-15,Laura Porter,Laura_P@zoho.com,395-651-2266,************5297
